horizon_hour,week,weekday,hour,wind_ab_mw,wind_ka_mw
2197,14,0,13,0.0,0.0
2198,14,0,14,0.0,0.0
2199,14,0,15,0.0,0.0
2200,14,0,16,0.0,0.0
2201,14,0,17,0.0,0.0
2202,14,0,18,0.0,0.0
2203,14,0,19,0.0,0.0
2204,14,0,20,0.0,0.0
2205,14,0,21,0.0,0.0
2206,14,0,22,0.0,0.0
2207,14,0,23,0.0,0.0
2208,14,1,0,0.0,0.0
2209,14,1,1,0.126264,0.0
2210,14,1,2,0.0,0.0
2211,14,1,3,0.0,0.0
2212,14,1,4,0.0,0.0
2213,14,1,5,0.0,0.0
2214,14,1,6,0.0,0.0
2215,14,1,7,0.0,0.0
2216,14,1,8,0.0,0.0
2217,14,1,9,0.0,0.0
2218,14,1,10,0.0,0.0
2219,14,1,11,0.0,0.0
2220,14,1,12,0.0,0.0
2221,14,1,13,0.0,0.0
2222,14,1,14,0.0,0.0
2223,14,1,15,0.0,0.0
2224,14,1,16,0.0,0.0
2225,14,1,17,0.114384,0.0
2226,14,1,18,0.0,0.0
2227,14,1,19,0.0,0.0
2228,14,1,20,0.0,0.0
2229,14,1,21,0.0,0.0
2230,14,1,22,0.0,0.0
2231,14,1,23,0.0,0.0
2232,14,2,0,0.0,0.0
2233,14,2,1,0.0,0.0
2234,14,2,2,0.0,0.0
2235,14,2,3,0.0,0.0
2236,14,2,4,0.0,0.0
2237,14,2,5,0.0,0.0
2238,14,2,6,0.0,0.0
2239,14,2,7,0.0,0.0
2240,14,2,8,0.0,0.0
2241,14,2,9,0.0,0.0
2242,14,2,10,0.0,0.0
2243,14,2,11,0.0,0.0
2244,14,2,12,0.0,0.0
2245,14,2,13,0.0,0.0
2246,14,2,14,0.0,0.0
2247,14,2,15,0.0,0.0
2248,14,2,16,0.0,0.0
2249,14,2,17,0.0,0.0
2250,14,2,18,0.0,0.0
2251,14,2,19,0.0,0.0
2252,14,2,20,0.0,0.0
2253,14,2,21,0.0,0.0
2254,14,2,22,0.0,0.0
2255,14,2,23,0.0,0.0
2256,14,3,0,0.0,0.0
2257,14,3,1,0.0,0.0
2258,14,3,2,0.0,0.0
2259,14,3,3,0.0,0.0
2260,14,3,4,0.0,0.0
2261,14,3,5,0.0,0.0
2262,14,3,6,0.0,0.0
2263,14,3,7,0.0,0.0
2264,14,3,8,0.0,0.0
2265,14,3,9,0.0,0.0
2266,14,3,10,0.10686,0.0
2267,14,3,11,0.0,0.0
2268,14,3,12,0.0,0.0
2269,14,3,13,0.0,0.0
2270,14,3,14,0.0,0.0
2271,14,3,15,0.0,0.0
2272,14,3,16,0.0,0.0
2273,14,3,17,0.0,0.0
2274,14,3,18,0.243876,0.0
2275,14,3,19,0.314364,0.0
2276,14,3,20,0.3009,0.0
2277,14,3,21,0.40456,0.0
2278,14,3,22,0.31674,0.0
2279,14,3,23,0.4264,0.0
2280,14,4,0,0.395824,0.0
2281,14,4,1,0.317928,0.0
2282,14,4,2,0.26526,0.0
2283,14,4,3,0.247044,0.0
2284,14,4,4,0.148044,0.0
2285,14,4,5,0.0,0.0
2286,14,4,6,0.0,0.0
2287,14,4,7,0.0,0.0
2288,14,4,8,0.0,0.0
2289,14,4,9,0.0,0.0
2290,14,4,10,0.0,0.0
2291,14,4,11,0.0,0.0
2292,14,4,12,0.0,0.0
2293,14,4,13,0.0,0.0
2294,14,4,14,0.0,0.0
2295,14,4,15,0.0,0.0
2296,14,4,16,0.0,0.0
2297,14,4,17,0.0,0.0
2298,14,4,18,0.0,0.0
2299,14,4,19,0.148044,0.0
2300,14,4,20,0.0,0.0
2301,14,4,21,0.0,0.0
2302,14,4,22,0.0,0.0
2303,14,4,23,0.156756,0.0
2304,14,5,0,0.0,0.0
2305,14,5,1,0.0,0.0
2306,14,5,2,0.0,0.0
2307,14,5,3,0.0,0.0
2308,14,5,4,0.0,0.0
2309,14,5,5,0.0,0.0
2310,14,5,6,0.0,0.0
2311,14,5,7,0.0,0.0
2312,14,5,8,0.0,0.0
2313,14,5,9,0.0,0.0
2314,14,5,10,0.0,0.0
2315,14,5,11,0.0,0.0
2316,14,5,12,0.0,0.0
2317,14,5,13,0.0,0.0
2318,14,5,14,0.0,0.0
2319,14,5,15,0.0,0.0
2320,14,5,16,0.0,0.0
2321,14,5,17,0.0,0.0
2322,14,5,18,0.0,0.0
2323,14,5,19,0.0,0.0
2324,14,5,20,0.0,0.0
2325,14,5,21,0.298128,0.0
2326,14,5,22,0.29694,0.0
2327,14,5,23,0.363468,0.0
2328,14,6,0,0.145668,0.0
2329,14,6,1,0.0,0.0
2330,14,6,2,0.0,0.0
2331,14,6,3,0.0,0.0
2332,14,6,4,0.0,0.0
2333,14,6,5,0.0,0.0
2334,14,6,6,0.0,0.0
2335,14,6,7,0.0,0.0
2336,14,6,8,0.0,0.0
2337,14,6,9,0.0,0.0
2338,14,6,10,0.0,0.0
2339,14,6,11,0.0,0.0
2340,14,6,12,0.0,0.0
2341,14,6,13,0.0,0.0
2342,14,6,14,0.0,0.0
2343,14,6,15,0.0,0.0
2344,14,6,16,0.0,0.0
2345,14,6,17,0.175764,0.0
2346,14,6,18,0.0,0.0
2347,14,6,19,0.0,0.0
2348,14,6,20,0.0,0.0
2349,14,6,21,0.136164,0.0
2350,14,6,22,0.165864,0.0
2351,14,6,23,0.093792,0.0
2352,15,0,0,0.0,0.0
2353,15,0,1,0.0,0.0
2354,15,0,2,0.0,0.0
2355,15,0,3,0.0,0.0
2356,15,0,4,0.0,0.0
2357,15,0,5,0.0,0.0
2358,15,0,6,0.132204,0.0
2359,15,0,7,0.0,0.0
2360,15,0,8,0.0,0.0
2361,15,0,9,0.0,0.0
2362,15,0,10,0.0,0.0
2363,15,0,11,0.0,0.0
2364,15,0,12,0.0,0.0
2365,15,0,13,0.0,0.0
2366,15,0,14,0.0,0.0
2367,15,0,15,0.0,0.0
2368,15,0,16,0.0,0.0
2369,15,0,17,0.0,0.0
2370,15,0,18,0.0,0.0
2371,15,0,19,0.0,0.0
2372,15,0,20,0.0,0.0
2373,15,0,21,0.0,0.0
2374,15,0,22,0.0,0.0
2375,15,0,23,0.0,0.0
2376,15,1,0,0.0,0.0
2377,15,1,1,0.0,0.0
2378,15,1,2,0.0,0.0
2379,15,1,3,0.0,0.0
2380,15,1,4,0.0,0.0
2381,15,1,5,0.26526,0.0
2382,15,1,6,0.112008,0.0
2383,15,1,7,0.0,0.0
2384,15,1,8,0.0,0.0
2385,15,1,9,0.0,0.0
2386,15,1,10,0.0,0.0
2387,15,1,11,0.0,0.0
2388,15,1,12,0.0,0.0
2389,15,1,13,0.0,0.0
2390,15,1,14,0.0,0.0
2391,15,1,15,0.0,0.0
2392,15,1,16,0.0,0.0
2393,15,1,17,0.0,0.0
2394,15,1,18,0.0,0.0
2395,15,1,19,0.0,0.0
2396,15,1,20,0.125076,0.0
2397,15,1,21,0.0,0.0
2398,15,1,22,0.0,0.0
2399,15,1,23,0.0,0.0
2400,15,2,0,0.0,0.0
2401,15,2,1,0.152004,0.0
2402,15,2,2,0.18408,0.0
2403,15,2,3,0.0,0.0
2404,15,2,4,0.0,0.0
2405,15,2,5,0.0,0.0
2406,15,2,6,0.0,0.0
2407,15,2,7,0.0,0.0
2408,15,2,8,0.0,0.0
2409,15,2,9,0.0,0.0
2410,15,2,10,0.0,0.0
2411,15,2,11,0.139332,0.0
2412,15,2,12,0.178932,0.0
2413,15,2,13,0.1326,0.0
2414,15,2,14,0.0,0.0
2415,15,2,15,0.0,0.0
2416,15,2,16,0.0,0.0
2417,15,2,17,0.0,0.0
2418,15,2,18,0.0,0.0
2419,15,2,19,0.148044,0.0
2420,15,2,20,0.125472,0.0
2421,15,2,21,0.200712,0.0
2422,15,2,22,0.177744,0.0
2423,15,2,23,0.0,0.0
2424,15,3,0,0.155172,0.0
2425,15,3,1,0.0,0.0
2426,15,3,2,0.0,0.0
2427,15,3,3,0.0,0.0
2428,15,3,4,0.0,0.0
2429,15,3,5,0.21576,0.0
2430,15,3,6,0.122304,0.0
2431,15,3,7,0.0,0.0
2432,15,3,8,0.0,0.0
2433,15,3,9,0.0,0.0
2434,15,3,10,0.0,0.0
2435,15,3,11,0.0,0.0
2436,15,3,12,0.0,0.0
2437,15,3,13,0.0,0.0
2438,15,3,14,0.0,0.0
2439,15,3,15,0.0,0.0
2440,15,3,16,0.0,0.0
2441,15,3,17,0.0,0.0
2442,15,3,18,0.0,0.0
2443,15,3,19,0.0,0.0
2444,15,3,20,0.0,0.0
2445,15,3,21,0.0,0.0
2446,15,3,22,0.0,0.0
2447,15,3,23,0.0,0.0
2448,15,4,0,0.0,0.0
2449,15,4,1,0.0,0.0
2450,15,4,2,0.0,0.0
2451,15,4,3,0.0,0.0
2452,15,4,4,0.0,0.0
2453,15,4,5,0.0,0.0
2454,15,4,6,0.0,0.0
2455,15,4,7,0.16626,0.0
2456,15,4,8,0.147252,0.0
2457,15,4,9,0.0,0.0
2458,15,4,10,0.0,0.0
2459,15,4,11,0.159924,0.0
2460,15,4,12,0.182892,0.0
2461,15,4,13,0.291396,0.0
2462,15,4,14,0.275952,0.0
2463,15,4,15,0.226452,0.0
2464,15,4,16,0.227244,0.0
2465,15,4,17,0.321492,0.0
2466,15,4,18,0.0,0.0
2467,15,4,19,0.0,0.0
2468,15,4,20,0.0,0.0
2469,15,4,21,0.0,0.0
2470,15,4,22,0.0,0.0
2471,15,4,23,0.0,0.0
2472,15,5,0,0.0,0.0
2473,15,5,1,0.292188,0.0
2474,15,5,2,0.121908,0.0
2475,15,5,3,0.0,0.0
2476,15,5,4,0.0,0.0
2477,15,5,5,0.0,0.0
2478,15,5,6,0.0,0.0
2479,15,5,7,0.0,0.0
2480,15,5,8,0.0,0.0
2481,15,5,9,0.0,0.0
2482,15,5,10,0.0,0.0
2483,15,5,11,0.0,0.0
2484,15,5,12,0.0,0.0
2485,15,5,13,0.0,0.0
2486,15,5,14,0.0,0.0
2487,15,5,15,0.0,0.0
2488,15,5,16,0.0,0.0
2489,15,5,17,0.0,0.0
2490,15,5,18,0.0,0.0
2491,15,5,19,0.0,0.0
2492,15,5,20,0.0,0.0
2493,15,5,21,0.0,0.0
2494,15,5,22,0.0,0.0
2495,15,5,23,0.0,0.0
2496,15,6,0,0.0,0.0
2497,15,6,1,0.0,0.0
2498,15,6,2,0.0,0.0
2499,15,6,3,0.0,0.0
2500,15,6,4,0.0,0.0
2501,15,6,5,0.0,0.0
2502,15,6,6,0.0,0.0
2503,15,6,7,0.0,0.0
2504,15,6,8,0.0,0.0
2505,15,6,9,0.0,0.0
2506,15,6,10,0.0,0.0
2507,15,6,11,0.0,0.0
2508,15,6,12,0.0,0.0
2509,15,6,13,0.0,0.0
2510,15,6,14,0.0,0.0
2511,15,6,15,0.0,0.0
2512,15,6,16,0.0,0.0
2513,15,6,17,0.0,0.0
2514,15,6,18,0.0,0.0
2515,15,6,19,0.0,0.0
2516,15,6,20,0.0,0.0
2517,15,6,21,0.0,0.0
2518,15,6,22,0.0,0.0
2519,15,6,23,0.0,0.0
2520,16,0,0,0.196356,0.0
2521,16,0,1,0.258528,0.0
2522,16,0,2,0.20388,0.0
2523,16,0,3,0.096168,0.0
2524,16,0,4,0.112404,0.0
2525,16,0,5,0.0,0.0
2526,16,0,6,0.0,0.0
2527,16,0,7,0.0,0.0
2528,16,0,8,0.0,0.0
2529,16,0,9,0.0,0.0
2530,16,0,10,0.0,0.0
2531,16,0,11,0.0,0.0
2532,16,0,12,0.0,0.0
2533,16,0,13,0.165468,0.0
2534,16,0,14,0.20784,0.0
2535,16,0,15,0.230412,0.0
2536,16,0,16,0.228036,0.0
2537,16,0,17,0.176952,0.0
2538,16,0,18,0.0,0.0
2539,16,0,19,0.0,0.0
2540,16,0,20,0.0,0.0
2541,16,0,21,0.0,0.0
2542,16,0,22,0.0,0.0
2543,16,0,23,0.0,0.0
2544,16,1,0,0.0,0.0
2545,16,1,1,0.0,0.0
2546,16,1,2,0.0,0.0
2547,16,1,3,0.0,0.0
2548,16,1,4,0.0,0.0
2549,16,1,5,0.0,0.0
2550,16,1,6,0.0,0.0
2551,16,1,7,0.0,0.0
2552,16,1,8,0.0,0.0
2553,16,1,9,0.0,0.0
2554,16,1,10,0.0,0.0
2555,16,1,11,0.0,0.0
2556,16,1,12,0.0,0.0
2557,16,1,13,0.0,0.0
2558,16,1,14,0.0,0.0
2559,16,1,15,0.0,0.0
2560,16,1,16,0.0,0.0
2561,16,1,17,0.0,0.0
2562,16,1,18,0.0,0.0
2563,16,1,19,0.0,0.0
2564,16,1,20,0.0,0.0
2565,16,1,21,0.0,0.0
2566,16,1,22,0.0,0.0
2567,16,1,23,0.0,0.0
2568,16,2,0,0.0,0.0
2569,16,2,1,0.0,0.0
2570,16,2,2,0.0,0.0
2571,16,2,3,0.0,0.0
2572,16,2,4,0.0,0.0
2573,16,2,5,0.0,0.0
2574,16,2,6,0.0,0.0
2575,16,2,7,0.0,0.0
2576,16,2,8,0.0,0.0
2577,16,2,9,0.0,0.0
2578,16,2,10,0.0,0.0
2579,16,2,11,0.0,0.0
2580,16,2,12,0.0,0.0
2581,16,2,13,0.0,0.0
2582,16,2,14,0.0,0.0
2583,16,2,15,0.0,0.0
2584,16,2,16,0.0,0.0
2585,16,2,17,0.0,0.0
2586,16,2,18,0.0,0.0
2587,16,2,19,0.0,0.0
2588,16,2,20,0.0,0.0
2589,16,2,21,0.0,0.0
2590,16,2,22,0.0,0.0
2591,16,2,23,0.0,0.0
2592,16,3,0,0.0,0.0
2593,16,3,1,0.0,0.0
2594,16,3,2,0.0,0.0
2595,16,3,3,0.159924,0.0
2596,16,3,4,0.1227,0.0
2597,16,3,5,0.0,0.0
2598,16,3,6,0.0,0.0
2599,16,3,7,0.0,0.0
2600,16,3,8,0.0,0.0
2601,16,3,9,0.0,0.0
2602,16,3,10,0.0,0.0
2603,16,3,11,0.0,0.0
2604,16,3,12,0.0,0.0
2605,16,3,13,0.0,0.0
2606,16,3,14,0.0,0.0
2607,16,3,15,0.0,0.0
2608,16,3,16,0.0,0.0
2609,16,3,17,0.0,0.0
2610,16,3,18,0.0,0.0
2611,16,3,19,0.0,0.0
2612,16,3,20,0.0,0.0
2613,16,3,21,0.0,0.0
2614,16,3,22,0.0,0.0
2615,16,3,23,0.0,0.0
2616,16,4,0,0.0,0.0
2617,16,4,1,0.0,0.0
2618,16,4,2,0.0,0.0
2619,16,4,3,0.0,0.0
2620,16,4,4,0.0,0.0
2621,16,4,5,0.18606,0.0
2622,16,4,6,0.269616,0.0
2623,16,4,7,0.363468,0.0
2624,16,4,8,0.269616,0.0
2625,16,4,9,0.165072,0.0
2626,16,4,10,0.0,0.0
2627,16,4,11,0.0,0.0
2628,16,4,12,0.0,0.0
2629,16,4,13,0.0,0.0
2630,16,4,14,0.0,0.0
2631,16,4,15,0.0,0.0
2632,16,4,16,0.0,0.0
2633,16,4,17,0.0,0.0
2634,16,4,18,0.0,0.0
2635,16,4,19,0.0,0.0
2636,16,4,20,0.0,0.0
2637,16,4,21,0.0,0.0
2638,16,4,22,0.0,0.0
2639,16,4,23,0.0,0.0
2640,16,5,0,0.0,0.0
2641,16,5,1,0.0,0.0
2642,16,5,2,0.0,0.0
2643,16,5,3,0.0,0.0
2644,16,5,4,0.0,0.0
2645,16,5,5,0.0,0.0
2646,16,5,6,0.0,0.0
2647,16,5,7,0.0,0.0
2648,16,5,8,0.0,0.0
2649,16,5,9,0.0,0.0
2650,16,5,10,0.0,0.0
2651,16,5,11,0.0,0.0
2652,16,5,12,0.0,0.0
2653,16,5,13,0.0,0.0
2654,16,5,14,0.0,0.0
2655,16,5,15,0.0,0.0
2656,16,5,16,0.0,0.0
2657,16,5,17,0.0,0.0
2658,16,5,18,0.0,0.0
2659,16,5,19,0.0,0.0
2660,16,5,20,0.0,0.0
2661,16,5,21,0.0,0.0
2662,16,5,22,0.0,0.0
2663,16,5,23,0.0,0.0
2664,16,6,0,0.0,0.0
2665,16,6,1,0.0,0.0
2666,16,6,2,0.0,0.0
2667,16,6,3,0.0,0.0
2668,16,6,4,0.0,0.0
2669,16,6,5,0.0,0.0
2670,16,6,6,0.0,0.0
2671,16,6,7,0.0,0.0
2672,16,6,8,0.0,0.0
2673,16,6,9,0.0,0.0
2674,16,6,10,0.0,0.0
2675,16,6,11,0.0,0.0
2676,16,6,12,0.0,0.0
2677,16,6,13,0.0,0.0
2678,16,6,14,0.0,0.0
2679,16,6,15,0.0,0.0
2680,16,6,16,0.0,0.0
2681,16,6,17,0.0,0.0
2682,16,6,18,0.0,0.0
2683,16,6,19,0.191604,0.0
2684,16,6,20,0.251004,0.0
2685,16,6,21,0.286248,0.0
2686,16,6,22,0.179328,0.0
2687,16,6,23,0.145668,0.0
2688,17,0,0,0.0,0.0
2689,17,0,1,0.0,0.0
2690,17,0,2,0.0,0.0
2691,17,0,3,0.0,0.0
2692,17,0,4,0.0,0.0
2693,17,0,5,0.0,0.0
2694,17,0,6,0.0,0.0
2695,17,0,7,0.0,0.0
2696,17,0,8,0.0,0.0
2697,17,0,9,0.0,0.0
2698,17,0,10,0.0,0.0
2699,17,0,11,0.0,0.0
2700,17,0,12,0.0,0.0
2701,17,0,13,0.0,0.0
2702,17,0,14,0.0,0.0
2703,17,0,15,0.0,0.0
2704,17,0,16,0.0,0.0
2705,17,0,17,0.0,0.0
2706,17,0,18,0.0,0.0
2707,17,0,19,0.0,0.0
2708,17,0,20,0.0,0.0
2709,17,0,21,0.0,0.0
2710,17,0,22,0.0,0.0
2711,17,0,23,0.0,0.0
2712,17,1,0,0.0,0.0
2713,17,1,1,0.0,0.0
2714,17,1,2,0.0,0.0
2715,17,1,3,0.0,0.0
2716,17,1,4,0.0,0.0
2717,17,1,5,0.0,0.0
2718,17,1,6,0.0,0.0
2719,17,1,7,0.0,0.0
2720,17,1,8,0.0,0.0
2721,17,1,9,0.129432,0.0
2722,17,1,10,0.0,0.0
2723,17,1,11,0.0,0.0
2724,17,1,12,0.0,0.0
2725,17,1,13,0.0,0.0
2726,17,1,14,0.0,0.0
2727,17,1,15,0.0,0.0
2728,17,1,16,0.0,0.0
2729,17,1,17,0.0,0.0
2730,17,1,18,0.0,0.0
2731,17,1,19,0.0,0.0
2732,17,1,20,0.0,0.0
2733,17,1,21,0.0,0.0
2734,17,1,22,0.0,0.0
2735,17,1,23,0.0,0.0
2736,17,2,0,0.0,0.0
2737,17,2,1,0.0,0.0
2738,17,2,2,0.0,0.0
2739,17,2,3,0.0,0.0
2740,17,2,4,0.0,0.0
2741,17,2,5,0.0,0.0
2742,17,2,6,0.0,0.0
2743,17,2,7,0.0,0.0
2744,17,2,8,0.0,0.0
2745,17,2,9,0.0,0.0
2746,17,2,10,0.172992,0.0
2747,17,2,11,0.0,0.0
2748,17,2,12,0.130224,0.0
2749,17,2,13,0.127848,0.0
2750,17,2,14,0.0,0.0
2751,17,2,15,0.0,0.0
2752,17,2,16,0.0,0.0
2753,17,2,17,0.0,0.0
2754,17,2,18,0.0,0.0
2755,17,2,19,0.0,0.0
2756,17,2,20,0.0,0.0
2757,17,2,21,0.0,0.0
2758,17,2,22,0.0,0.0
2759,17,2,23,0.0,0.0
2760,17,3,0,0.0,0.0
2761,17,3,1,0.0,0.0
2762,17,3,2,0.0,0.0
2763,17,3,3,0.0,0.0
2764,17,3,4,0.0,0.0
2765,17,3,5,0.0,0.0
2766,17,3,6,0.0,0.0
2767,17,3,7,0.0,0.0
2768,17,3,8,0.0,0.0
2769,17,3,9,0.0,0.0
2770,17,3,10,0.0,0.0
2771,17,3,11,0.0,0.0
2772,17,3,12,0.0,0.0
2773,17,3,13,0.0,0.0
2774,17,3,14,0.0,0.0
2775,17,3,15,0.0,0.0
2776,17,3,16,0.0,0.0
2777,17,3,17,0.0,0.0
2778,17,3,18,0.0,0.0
2779,17,3,19,0.0,0.0
2780,17,3,20,0.119532,0.0
2781,17,3,21,0.139728,0.0
2782,17,3,22,0.0,0.0
2783,17,3,23,0.0,0.0
2784,17,4,0,0.0,0.0
2785,17,4,1,0.0,0.0
2786,17,4,2,0.0,0.0
2787,17,4,3,0.0,0.0
2788,17,4,4,0.0,0.0
2789,17,4,5,0.0,0.0
2790,17,4,6,0.0,0.0
2791,17,4,7,0.0,0.0
2792,17,4,8,0.0,0.0
2793,17,4,9,0.0,0.0
2794,17,4,10,0.0,0.0
2795,17,4,11,0.0,0.0
2796,17,4,12,0.0,0.0
2797,17,4,13,0.0,0.0
2798,17,4,14,0.0,0.0
2799,17,4,15,0.0,0.0
2800,17,4,16,0.0,0.0
2801,17,4,17,0.20982,0.0
2802,17,4,18,0.0,0.0
2803,17,4,19,0.0,0.0
2804,17,4,20,0.0,0.0
2805,17,4,21,0.252588,0.0
2806,17,4,22,0.113988,0.0
2807,17,4,23,0.0,0.0
2808,17,5,0,0.0,0.0
2809,17,5,1,0.0,0.0
2810,17,5,2,0.0,0.0
2811,17,5,3,0.165072,0.0
2812,17,5,4,0.194772,0.0
2813,17,5,5,0.308424,0.0
2814,17,5,6,0.0,0.0
2815,17,5,7,0.0,0.0
2816,17,5,8,0.0,0.0
2817,17,5,9,0.0,0.0
2818,17,5,10,0.0,0.0
2819,17,5,11,0.0,0.0
2820,17,5,12,0.0,0.0
2821,17,5,13,0.20388,0.0
2822,17,5,14,0.0,0.0
2823,17,5,15,0.0,0.0
2824,17,5,16,0.140916,0.0
2825,17,5,17,0.389604,0.0
2826,17,5,18,0.446784,0.0
2827,17,5,19,0.447512,0.0
2828,17,5,20,0.3009,0.0
2829,17,5,21,0.0,0.0
2830,17,5,22,0.0,0.0
2831,17,5,23,0.0,0.0
2832,17,6,0,0.0,0.0
2833,17,6,1,0.192792,0.0
2834,17,6,2,0.212196,0.0
2835,17,6,3,0.32664,0.0
2836,17,6,4,0.127848,0.0
2837,17,6,5,0.0,0.0
2838,17,6,6,0.0,0.0
2839,17,6,7,0.0,0.0
2840,17,6,8,0.0,0.0
2841,17,6,9,0.0,0.0
2842,17,6,10,0.0,0.0
2843,17,6,11,0.0,0.0
2844,17,6,12,0.0,0.0
2845,17,6,13,0.0,0.0
2846,17,6,14,0.0,0.0
2847,17,6,15,0.0,0.0
2848,17,6,16,0.179724,0.0
2849,17,6,17,0.12864,0.0
2850,17,6,18,0.0,0.0
2851,17,6,19,0.0,0.0
2852,17,6,20,0.0,0.0
2853,17,6,21,0.0,0.0
2854,17,6,22,0.0,0.0
2855,17,6,23,0.0,0.0
2856,18,0,0,0.0,0.0
2857,18,0,1,0.0,0.0
2858,18,0,2,0.0,0.0
2859,18,0,3,0.0,0.0
2860,18,0,4,0.0,0.0
2861,18,0,5,0.0,0.0
2862,18,0,6,0.0,0.0
2863,18,0,7,0.0,0.0
2864,18,0,8,0.0,0.0
2865,18,0,9,0.110028,0.0
2866,18,0,10,0.0,0.0
2867,18,0,11,0.167052,0.0
2868,18,0,12,0.0,0.0
2869,18,0,13,0.145668,0.0
2870,18,0,14,0.0,0.0
2871,18,0,15,0.0,0.0
2872,18,0,16,0.0,0.0
2873,18,0,17,0.0,0.0
2874,18,0,18,0.0,0.0
2875,18,0,19,0.0,0.0
2876,18,0,20,0.0,0.0
2877,18,0,21,0.0,0.0
2878,18,0,22,0.0,0.0
2879,18,0,23,0.0,0.0
2880,18,1,0,0.0,0.0
2881,18,1,1,0.0,0.0
2882,18,1,2,0.0,0.0
2883,18,1,3,0.0,0.0
2884,18,1,4,0.0,0.0
2885,18,1,5,0.0,0.0
2886,18,1,6,0.0,0.0
2887,18,1,7,0.0,0.0
2888,18,1,8,0.0,0.0
2889,18,1,9,0.0,0.0
2890,18,1,10,0.0,0.0
2891,18,1,11,0.0,0.0
2892,18,1,12,0.0,0.0
2893,18,1,13,0.0,0.0
2894,18,1,14,0.0,0.0
2895,18,1,15,0.0,0.0
2896,18,1,16,0.0,0.0
2897,18,1,17,0.0,0.0
2898,18,1,18,0.0,0.0
2899,18,1,19,0.0,0.0
2900,18,1,20,0.0,0.0
2901,18,1,21,0.0,0.0
2902,18,1,22,0.0,0.0
2903,18,1,23,0.0,0.0
2904,18,2,0,0.0,0.0
2905,18,2,1,0.0,0.0
2906,18,2,2,0.0,0.0
2907,18,2,3,0.0,0.0
2908,18,2,4,0.0,0.0
2909,18,2,5,0.0,0.0
2910,18,2,6,0.0,0.0
2911,18,2,7,0.0,0.0
2912,18,2,8,0.0,0.0
2913,18,2,9,0.0,0.0
2914,18,2,10,0.0,0.0
2915,18,2,11,0.0,0.0
2916,18,2,12,0.0,0.0
2917,18,2,13,0.0,0.0
2918,18,2,14,0.0,0.0
2919,18,2,15,0.0,0.0
2920,18,2,16,0.0,0.0
2921,18,2,17,0.0,0.0
2922,18,2,18,0.0,0.0
2923,18,2,19,0.0,0.0
2924,18,2,20,0.0,0.0
2925,18,2,21,0.0,0.0
2926,18,2,22,0.0,0.0
2927,18,2,23,0.0,0.0
2928,18,3,0,0.0,0.0
2929,18,3,1,0.0,0.0
2930,18,3,2,0.0,0.0
2931,18,3,3,0.0,0.0
2932,18,3,4,0.0,0.0
2933,18,3,5,0.0,0.0
2934,18,3,6,0.0,0.0
2935,18,3,7,0.0,0.0
2936,18,3,8,0.0,0.0
2937,18,3,9,0.0,0.0
2938,18,3,10,0.0,0.0
2939,18,3,11,0.0,0.0
2940,18,3,12,0.0,0.0
2941,18,3,13,0.0,0.0
2942,18,3,14,0.0,0.0
2943,18,3,15,0.0,0.0
2944,18,3,16,0.0,0.0
2945,18,3,17,0.0,0.0
2946,18,3,18,0.0,0.0
2947,18,3,19,0.149628,0.0
2948,18,3,20,0.188436,0.0
2949,18,3,21,0.244668,0.0
2950,18,3,22,0.112404,0.0
2951,18,3,23,0.0,0.0
2952,18,4,0,0.0,0.0
2953,18,4,1,0.0,0.0
2954,18,4,2,0.0,0.0
2955,18,4,3,0.0,0.0
2956,18,4,4,0.0,0.0
2957,18,4,5,0.0,0.0
2958,18,4,6,0.0,0.0
2959,18,4,7,0.0,0.0
2960,18,4,8,0.13062,0.0
2961,18,4,9,0.137352,0.0
2962,18,4,10,0.0,0.0
2963,18,4,11,0.0,0.0
2964,18,4,12,0.0,0.0
2965,18,4,13,0.0,0.0
2966,18,4,14,0.0,0.0
2967,18,4,15,0.0,0.0
2968,18,4,16,0.0,0.0
2969,18,4,17,0.0,0.0
2970,18,4,18,0.0,0.0
2971,18,4,19,0.0,0.0
2972,18,4,20,0.0,0.0
2973,18,4,21,0.0,0.0
2974,18,4,22,0.0,0.0
2975,18,4,23,0.0,0.0
2976,18,5,0,0.0,0.0
2977,18,5,1,0.0,0.0
2978,18,5,2,0.0,0.0
2979,18,5,3,0.0,0.0
2980,18,5,4,0.0,0.0
2981,18,5,5,0.0,0.0
2982,18,5,6,0.0,0.0
2983,18,5,7,0.0,0.0
2984,18,5,8,0.0,0.0
2985,18,5,9,0.0,0.0
2986,18,5,10,0.0,0.0
2987,18,5,11,0.0,0.0
2988,18,5,12,0.0,0.0
2989,18,5,13,0.0,0.0
2990,18,5,14,0.0,0.0
2991,18,5,15,0.0,0.0
2992,18,5,16,0.0,0.0
2993,18,5,17,0.0,0.0
2994,18,5,18,0.0,0.0
2995,18,5,19,0.128244,0.0
2996,18,5,20,0.256944,0.0
2997,18,5,21,0.0,0.0
2998,18,5,22,0.0,0.0
2999,18,5,23,0.0,0.0
3000,18,6,0,0.0,0.0
3001,18,6,1,0.0,0.0
3002,18,6,2,0.0,0.0
3003,18,6,3,0.0,0.0
3004,18,6,4,0.0,0.0
3005,18,6,5,0.0,0.0
3006,18,6,6,0.0,0.0
3007,18,6,7,0.0,0.0
3008,18,6,8,0.0,0.0
3009,18,6,9,0.0,0.0
3010,18,6,10,0.0,0.0
3011,18,6,11,0.0,0.0
