horizon_hour,week,weekday,hour,demand
1095,7,3,15,19.755
1096,7,3,16,19.44
1097,7,3,17,19.395
1098,7,3,18,19.035
1099,7,3,19,18.405
1100,7,3,20,18.2925
1101,7,3,21,19.6875
1102,7,3,22,19.2375
1103,7,3,23,17.3475
1104,7,4,0,15.21
1105,7,4,1,14.1975
1106,7,4,2,13.68
1107,7,4,3,13.1625
1108,7,4,4,12.915
1109,7,4,5,12.915
1110,7,4,6,13.5675
1111,7,4,7,14.88375
1112,7,4,8,17.04375
1113,7,4,9,18.27
1114,7,4,10,19.4625
1115,7,4,11,19.8
1116,7,4,12,20.2725
1117,7,4,13,19.65375
1118,7,4,14,19.4175
1119,7,4,15,18.9675
1120,7,4,16,18.451125
1121,7,4,17,17.5725
1122,7,4,18,18.2475
1123,7,4,19,17.64
1124,7,4,20,17.775
1125,7,4,21,18.6525
1126,7,4,22,18.405
1127,7,4,23,16.9425
1128,7,5,0,15.6375
1129,7,5,1,14.1075
1130,7,5,2,13.005
1131,7,5,3,12.42
1132,7,5,4,12.15
1133,7,5,5,12.195
1134,7,5,6,12.02625
1135,7,5,7,12.1275
1136,7,5,8,13.3425
1137,7,5,9,14.9625
1138,7,5,10,16.5375
1139,7,5,11,16.99875
1140,7,5,12,17.64
1141,7,5,13,17.83125
1142,7,5,14,17.415
1143,7,5,15,18.0
1144,7,5,16,17.55
1145,7,5,17,16.75125
1146,7,5,18,16.2225
1147,7,5,19,15.93
1148,7,5,20,16.4925
1149,7,5,21,18.1125
1150,7,5,22,17.6625
1151,7,5,23,16.38
1152,7,6,0,14.04
1153,7,6,1,12.7575
1154,7,6,2,12.015
1155,7,6,3,11.655
1156,7,6,4,11.475
1157,7,6,5,11.205
1158,7,6,6,10.99125
1159,7,6,7,10.92375
1160,7,6,8,11.655
1161,7,6,9,12.85875
1162,7,6,10,13.89375
1163,7,6,11,14.895
1164,7,6,12,15.795
1165,7,6,13,16.3575
1166,7,6,14,16.03125
1167,7,6,15,15.93
1168,7,6,16,15.66
1169,7,6,17,15.73875
1170,7,6,18,16.3575
1171,7,6,19,16.4475
1172,7,6,20,16.9875
1173,7,6,21,18.585
1174,7,6,22,18.1125
1175,7,6,23,16.515
1176,8,0,0,15.1425
1177,8,0,1,13.41
1178,8,0,2,12.78
1179,8,0,3,12.6225
1180,8,0,4,12.5775
1181,8,0,5,12.6225
1182,8,0,6,12.735
1183,8,0,7,14.355
1184,8,0,8,16.0425
1185,8,0,9,18.2025
1186,8,0,10,19.3275
1187,8,0,11,20.0925
1188,8,0,12,20.3175
1189,8,0,13,20.61
1190,8,0,14,20.16
1191,8,0,15,20.26125
1192,8,0,16,19.9575
1193,8,0,17,19.8225
1194,8,0,18,19.035
1195,8,0,19,18.855
1196,8,0,20,18.9675
1197,8,0,21,20.2275
1198,8,0,22,19.5525
1199,8,0,23,18.0675
1200,8,1,0,16.2675
1201,8,1,1,14.9175
1202,8,1,2,13.77
1203,8,1,3,13.3425
1204,8,1,4,13.185
1205,8,1,5,13.23
1206,8,1,6,14.1975
1207,8,1,7,15.17625
1208,8,1,8,17.29125
1209,8,1,9,18.75375
1210,8,1,10,19.94625
1211,8,1,11,20.385
1212,8,1,12,20.55375
1213,8,1,13,19.935
1214,8,1,14,19.575
1215,8,1,15,19.29375
1216,8,1,16,18.54
1217,8,1,17,18.4275
1218,8,1,18,18.2025
1219,8,1,19,18.225
1220,8,1,20,19.2825
1221,8,1,21,20.5875
1222,8,1,22,19.5975
1223,8,1,23,17.96625
1224,8,2,0,15.885
1225,8,2,1,14.2425
1226,8,2,2,13.4775
1227,8,2,3,13.17375
1228,8,2,4,12.0825
1229,8,2,5,12.8475
1230,8,2,6,13.455
1231,8,2,7,14.805
1232,8,2,8,16.4925
1233,8,2,9,18.18
1234,8,2,10,19.42875
1235,8,2,11,19.38375
1236,8,2,12,19.9125
1237,8,2,13,19.81125
1238,8,2,14,19.62
1239,8,2,15,19.575
1240,8,2,16,19.22625
1241,8,2,17,18.82125
1242,8,2,18,18.3375
1243,8,2,19,18.3825
1244,8,2,20,19.44
1245,8,2,21,19.845
1246,8,2,22,18.945
1247,8,2,23,17.23725
1248,8,3,0,15.45525
1249,8,3,1,14.2425
1250,8,3,2,12.96
1251,8,3,3,12.69
1252,8,3,4,12.69
1253,8,3,5,12.69
1254,8,3,6,13.1625
1255,8,3,7,15.03
1256,8,3,8,16.6725
1257,8,3,9,18.1575
1258,8,3,10,19.4625
1259,8,3,11,20.3175
1260,8,3,12,20.61
1261,8,3,13,20.4525
1262,8,3,14,20.1825
1263,8,3,15,19.755
1264,8,3,16,19.485
1265,8,3,17,19.1475
1266,8,3,18,19.215
1267,8,3,19,18.63
1268,8,3,20,20.0925
1269,8,3,21,20.925
1270,8,3,22,19.7775
1271,8,3,23,17.8875
1272,8,4,0,15.89625
1273,8,4,1,14.49
1274,8,4,2,13.41
1275,8,4,3,12.76875
1276,8,4,4,12.13875
1277,8,4,5,12.465
1278,8,4,6,13.635
1279,8,4,7,14.99625
1280,8,4,8,16.4925
1281,8,4,9,18.36
1282,8,4,10,19.40625
1283,8,4,11,19.755
1284,8,4,12,20.205
1285,8,4,13,20.25
1286,8,4,14,19.53
1287,8,4,15,19.305
1288,8,4,16,18.3825
1289,8,4,17,17.955
1290,8,4,18,17.7525
1291,8,4,19,18.28125
1292,8,4,20,19.1925
1293,8,4,21,20.16
1294,8,4,22,19.1025
1295,8,4,23,17.62875
1296,8,5,0,15.795
1297,8,5,1,14.38875
1298,8,5,2,13.3425
1299,8,5,3,12.6
1300,8,5,4,12.34125
1301,8,5,5,12.285
1302,8,5,6,12.5775
1303,8,5,7,12.7575
1304,8,5,8,13.95
1305,8,5,9,15.4125
1306,8,5,10,16.39125
1307,8,5,11,17.15625
1308,8,5,12,17.65125
1309,8,5,13,17.9325
1310,8,5,14,17.6175
1311,8,5,15,17.505
1312,8,5,16,16.8075
1313,8,5,17,17.3925
1314,8,5,18,16.56
1315,8,5,19,16.99875
1316,8,5,20,18.225
1317,8,5,21,18.99
1318,8,5,22,18.3825
1319,8,5,23,16.93125
1320,8,6,0,14.67
1321,8,6,1,13.42125
1322,8,6,2,12.40875
1323,8,6,3,11.385
1324,8,6,4,10.87875
1325,8,6,5,10.99125
1326,8,6,6,11.0475
1327,8,6,7,10.8225
1328,8,6,8,11.25
1329,8,6,9,12.3525
1330,8,6,10,14.4225
1331,8,6,11,15.345
1332,8,6,12,16.515
1333,8,6,13,17.1225
1334,8,6,14,17.145
1335,8,6,15,16.7175
1336,8,6,16,16.6275
1337,8,6,17,16.00875
1338,8,6,18,16.75125
1339,8,6,19,17.44875
1340,8,6,20,18.8775
1341,8,6,21,19.71
1342,8,6,22,18.66375
1343,8,6,23,16.8075
1344,9,0,0,14.94
1345,9,0,1,13.5
1346,9,0,2,12.51
1347,9,0,3,12.42
1348,9,0,4,12.31875
1349,9,0,5,12.09375
1350,9,0,6,13.15125
1351,9,0,7,15.255
1352,9,0,8,16.785
1353,9,0,9,18.6975
1354,9,0,10,19.13625
1355,9,0,11,19.76625
1356,9,0,12,19.63125
1357,9,0,13,20.0925
1358,9,0,14,19.71
1359,9,0,15,19.4175
1360,9,0,16,19.2375
1361,9,0,17,18.63
1362,9,0,18,18.2025
1363,9,0,19,18.5175
1364,9,0,20,19.5525
1365,9,0,21,20.5875
1366,9,0,22,19.67625
1367,9,0,23,17.56125
1368,9,1,0,15.2325
1369,9,1,1,14.3325
1370,9,1,2,12.96
1371,9,1,3,12.87
1372,9,1,4,12.7125
1373,9,1,5,12.7575
1374,9,1,6,14.14125
1375,9,1,7,15.51375
1376,9,1,8,17.69625
1377,9,1,9,19.02375
1378,9,1,10,20.3175
1379,9,1,11,19.89
1380,9,1,12,20.1375
1381,9,1,13,20.295
1382,9,1,14,20.3625
1383,9,1,15,20.19375
1384,9,1,16,20.205
1385,9,1,17,19.665
1386,9,1,18,19.11375
1387,9,1,19,19.71
1388,9,1,20,20.39625
1389,9,1,21,20.6325
1390,9,1,22,19.98
1391,9,1,23,17.65125
1392,9,2,0,15.9525
1393,9,2,1,13.8375
1394,9,2,2,13.06125
1395,9,2,3,12.465
1396,9,2,4,12.34125
1397,9,2,5,12.2625
1398,9,2,6,14.265
1399,9,2,7,16.7625
1400,9,2,8,18.36
1401,9,2,9,19.04625
1402,9,2,10,20.1825
1403,9,2,11,20.0475
1404,9,2,12,20.08125
1405,9,2,13,20.5875
1406,9,2,14,19.8
1407,9,2,15,19.845
1408,9,2,16,19.1475
1409,9,2,17,18.2925
1410,9,2,18,18.135
1411,9,2,19,18.73125
1412,9,2,20,19.26
1413,9,2,21,20.1825
1414,9,2,22,19.11375
1415,9,2,23,17.325
1416,9,3,0,15.46875
1417,9,3,1,13.95
1418,9,3,2,13.185
1419,9,3,3,12.4425
1420,9,3,4,12.00375
1421,9,3,5,12.3525
1422,9,3,6,14.4225
1423,9,3,7,16.5825
1424,9,3,8,17.67375
1425,9,3,9,19.71
1426,9,3,10,20.0025
1427,9,3,11,20.3175
1428,9,3,12,20.32875
1429,9,3,13,20.07
1430,9,3,14,19.89
1431,9,3,15,19.38375
1432,9,3,16,19.18125
1433,9,3,17,19.04625
1434,9,3,18,18.63
1435,9,3,19,18.7875
1436,9,3,20,20.28375
1437,9,3,21,20.4075
1438,9,3,22,19.22625
1439,9,3,23,17.1
1440,9,4,0,15.435
1441,9,4,1,13.95
1442,9,4,2,13.095
1443,9,4,3,12.34125
1444,9,4,4,12.02625
1445,9,4,5,12.45375
1446,9,4,6,14.4675
1447,9,4,7,16.92
1448,9,4,8,17.9325
1449,9,4,9,19.44
1450,9,4,10,19.935
1451,9,4,11,20.2275
1452,9,4,12,20.2725
1453,9,4,13,19.9575
1454,9,4,14,19.44
1455,9,4,15,18.88875
1456,9,4,16,18.405
1457,9,4,17,18.25875
1458,9,4,18,17.3925
1459,9,4,19,17.505
1460,9,4,20,18.91125
1461,9,4,21,19.6425
1462,9,4,22,18.91125
1463,9,4,23,17.13375
1464,9,5,0,15.0975
1465,9,5,1,13.68
1466,9,5,2,12.6675
1467,9,5,3,12.00375
1468,9,5,4,11.44125
1469,9,5,5,11.71125
1470,9,5,6,11.97
1471,9,5,7,12.3075
1472,9,5,8,13.3425
1473,9,5,9,15.66
1474,9,5,10,16.56
1475,9,5,11,17.415
1476,9,5,12,18.70875
1477,9,5,13,18.675
1478,9,5,14,18.5175
1479,9,5,15,18.135
1480,9,5,16,17.865
1481,9,5,17,17.3925
1482,9,5,18,17.0325
1483,9,5,19,17.8875
1484,9,5,20,19.755
1485,9,5,21,20.25
1486,9,5,22,18.36
1487,9,5,23,16.875
1488,9,6,0,15.24375
1489,9,6,1,13.5
1490,9,6,2,12.47625
1491,9,6,3,11.86875
1492,9,6,4,11.61
1493,9,6,5,11.48625
1494,9,6,6,11.4975
1495,9,6,7,11.385
1496,9,6,8,12.285
1497,9,6,9,14.4225
1498,9,6,10,16.2675
1499,9,6,11,17.145
1500,9,6,12,18.0675
1501,9,6,13,19.3275
1502,9,6,14,18.585
1503,9,6,15,19.035
1504,9,6,16,18.9
1505,9,6,17,18.8775
1506,9,6,18,18.18
1507,9,6,19,18.225
1508,9,6,20,20.0925
1509,9,6,21,20.2725
1510,9,6,22,19.215
1511,9,6,23,16.695
1512,10,0,0,14.94
1513,10,0,1,13.26375
1514,10,0,2,12.63375
1515,10,0,3,12.31875
1516,10,0,4,12.3075
1517,10,0,5,12.88125
1518,10,0,6,16.0875
1519,10,0,7,18.0225
1520,10,0,8,18.9675
1521,10,0,9,20.07
1522,10,0,10,20.32875
1523,10,0,11,20.61
1524,10,0,12,20.79
1525,10,0,13,20.23875
1526,10,0,14,20.3625
1527,10,0,15,20.05875
1528,10,0,16,20.07
1529,10,0,17,18.93375
1530,10,0,18,18.99
1531,10,0,19,19.4625
1532,10,0,20,21.18375
1533,10,0,21,21.34125
1534,10,0,22,19.83375
1535,10,0,23,16.7175
1536,10,1,0,14.4
1537,10,1,1,13.3425
1538,10,1,2,12.9375
1539,10,1,3,12.7125
1540,10,1,4,12.5325
1541,10,1,5,12.65625
1542,10,1,6,17.04375
1543,10,1,7,19.11375
1544,10,1,8,20.1375
1545,10,1,9,20.925
1546,10,1,10,21.24
1547,10,1,11,21.16125
1548,10,1,12,21.3525
1549,10,1,13,20.50875
1550,10,1,14,20.32875
1551,10,1,15,19.60875
1552,10,1,16,19.27125
1553,10,1,17,19.58625
1554,10,1,18,18.9675
1555,10,1,19,19.6425
1556,10,1,20,21.645
1557,10,1,21,21.8025
1558,10,1,22,20.2275
1559,10,1,23,17.60625
1560,10,2,0,15.1425
1561,10,2,1,13.8825
1562,10,2,2,13.59
1563,10,2,3,13.19625
1564,10,2,4,12.825
1565,10,2,5,13.0725
1566,10,2,6,16.8525
1567,10,2,7,19.78875
1568,10,2,8,20.1825
1569,10,2,9,21.105
1570,10,2,10,21.6225
1571,10,2,11,22.3425
1572,10,2,12,21.8025
1573,10,2,13,20.89125
1574,10,2,14,20.6775
1575,10,2,15,20.43
1576,10,2,16,20.28375
1577,10,2,17,20.115
1578,10,2,18,20.1375
1579,10,2,19,20.2725
1580,10,2,20,21.81375
1581,10,2,21,22.0275
1582,10,2,22,20.0475
1583,10,2,23,17.3475
1584,10,3,0,14.67
1585,10,3,1,13.84875
1586,10,3,2,13.01625
1587,10,3,3,12.56625
1588,10,3,4,12.56625
1589,10,3,5,12.735
1590,10,3,6,16.7625
1591,10,3,7,18.7425
1592,10,3,8,19.92375
1593,10,3,9,20.7675
1594,10,3,10,21.00375
1595,10,3,11,21.15
1596,10,3,12,21.3075
1597,10,3,13,21.1275
1598,10,3,14,20.7225
1599,10,3,15,20.6325
1600,10,3,16,20.4075
1601,10,3,17,20.1825
1602,10,3,18,19.8
1603,10,3,19,20.16
1604,10,3,20,22.095
1605,10,3,21,21.7575
1606,10,3,22,20.0475
1607,10,3,23,17.73
1608,10,4,0,15.435
1609,10,4,1,14.31
1610,10,4,2,13.66875
1611,10,4,3,13.185
1612,10,4,4,12.96
1613,10,4,5,13.185
1614,10,4,6,14.94
1615,10,4,7,18.6525
1616,10,4,8,19.755
1617,10,4,9,20.84625
1618,10,4,10,21.11625
1619,10,4,11,21.33
1620,10,4,12,21.36375
1621,10,4,13,21.195
1622,10,4,14,20.61
1623,10,4,15,20.4075
1624,10,4,16,19.94625
1625,10,4,17,19.665
1626,10,4,18,19.395
1627,10,4,19,19.3275
1628,10,4,20,20.79
1629,10,4,21,20.28375
1630,10,4,22,18.81
1631,10,4,23,17.28
1632,10,5,0,15.7275
1633,10,5,1,14.175
1634,10,5,2,13.2075
1635,10,5,3,12.56625
1636,10,5,4,12.24
1637,10,5,5,12.33
1638,10,5,6,12.61125
1639,10,5,7,12.87
1640,10,5,8,14.52375
1641,10,5,9,16.14375
1642,10,5,10,17.91
1643,10,5,11,19.60875
1644,10,5,12,19.81125
1645,10,5,13,19.47375
1646,10,5,14,19.3275
1647,10,5,15,18.5625
1648,10,5,16,18.09
1649,10,5,17,18.2475
1650,10,5,18,18.18
1651,10,5,19,19.04625
1652,10,5,20,20.7
1653,10,5,21,20.25
1654,10,5,22,18.2925
1655,10,5,23,16.515
1656,10,6,0,14.52375
1657,10,6,1,13.35375
1658,10,6,2,12.6675
1659,10,6,3,12.465
1660,10,6,4,12.0825
1661,10,6,5,11.43
1662,10,6,6,11.9025
1663,10,6,7,12.2175
1664,10,6,8,12.5325
1665,10,6,9,14.25375
1666,10,6,10,15.705
1667,10,6,11,17.325
1668,10,6,12,18.6525
1669,10,6,13,18.855
1670,10,6,14,18.9
1671,10,6,15,18.4725
1672,10,6,16,18.135
1673,10,6,17,18.3375
1674,10,6,18,18.225
1675,10,6,19,19.58625
1676,10,6,20,21.33
1677,10,6,21,21.0375
1678,10,6,22,19.2825
1679,10,6,23,16.92
1680,11,0,0,14.9625
1681,11,0,1,13.2525
1682,11,0,2,12.375
1683,11,0,3,12.1725
1684,11,0,4,12.465
1685,11,0,5,12.6
1686,11,0,6,17.5275
1687,11,0,7,19.44
1688,11,0,8,20.2275
1689,11,0,9,20.6325
1690,11,0,10,21.15
1691,11,0,11,21.285
1692,11,0,12,21.4425
1693,11,0,13,20.77875
1694,11,0,14,20.745
1695,11,0,15,20.2725
1696,11,0,16,20.025
1697,11,0,17,20.4525
1698,11,0,18,20.66625
1699,11,0,19,21.33
1700,11,0,20,22.365
1701,11,0,21,22.005
1702,11,0,22,20.115
1703,11,0,23,17.775
1704,11,1,0,15.615
1705,11,1,1,14.04
1706,11,1,2,13.23
1707,11,1,3,12.9825
1708,11,1,4,12.70125
1709,11,1,5,13.5
1710,11,1,6,17.78625
1711,11,1,7,20.745
1712,11,1,8,21.2175
1713,11,1,9,22.14
1714,11,1,10,22.4325
1715,11,1,11,22.0725
1716,11,1,12,21.78
1717,11,1,13,21.375
1718,11,1,14,20.835
1719,11,1,15,20.52
1720,11,1,16,20.1825
1721,11,1,17,20.3175
1722,11,1,18,20.0925
1723,11,1,19,20.7
1724,11,1,20,22.4325
1725,11,1,21,22.1175
1726,11,1,22,20.745
1727,11,1,23,18.045
1728,11,2,0,15.165
1729,11,2,1,13.68
1730,11,2,2,13.23
1731,11,2,3,12.96
1732,11,2,4,12.78
1733,11,2,5,13.6575
1734,11,2,6,17.91
1735,11,2,7,20.26125
1736,11,2,8,20.25
1737,11,2,9,20.82375
1738,11,2,10,21.51
1739,11,2,11,21.87
1740,11,2,12,22.1175
1741,11,2,13,21.8025
1742,11,2,14,21.375
1743,11,2,15,20.8575
1744,11,2,16,20.7225
1745,11,2,17,18.6975
1746,11,2,18,20.5875
1747,11,2,19,21.33
1748,11,2,20,22.41
1749,11,2,21,22.5675
1750,11,2,22,20.2275
1751,11,2,23,18.12375
1752,11,3,0,15.66
1753,11,3,1,14.34375
1754,11,3,2,13.51125
1755,11,3,3,13.095
1756,11,3,4,12.915
1757,11,3,5,13.19625
1758,11,3,6,17.4825
1759,11,3,7,18.9225
1760,11,3,8,20.475
1761,11,3,9,21.27375
1762,11,3,10,21.5325
1763,11,3,11,22.9725
1764,11,3,12,22.95
1765,11,3,13,22.8375
1766,11,3,14,22.1625
1767,11,3,15,21.69
1768,11,3,16,21.47625
1769,11,3,17,21.51
1770,11,3,18,21.06
1771,11,3,19,21.38625
1772,11,3,20,22.9275
1773,11,3,21,21.6675
1774,11,3,22,20.6325
1775,11,3,23,17.6175
1776,11,4,0,15.7275
1777,11,4,1,14.5125
1778,11,4,2,13.6575
1779,11,4,3,13.095
1780,11,4,4,12.90375
1781,11,4,5,13.35375
1782,11,4,6,16.68375
1783,11,4,7,18.9225
1784,11,4,8,20.475
1785,11,4,9,20.34
1786,11,4,10,21.5325
1787,11,4,11,21.16125
1788,11,4,12,20.93625
1789,11,4,13,20.3625
1790,11,4,14,20.0925
1791,11,4,15,19.7325
1792,11,4,16,19.305
1793,11,4,17,19.1025
1794,11,4,18,19.5525
1795,11,4,19,20.5425
1796,11,4,20,21.74625
1797,11,4,21,21.78
1798,11,4,22,20.23875
1799,11,4,23,17.6625
1800,11,5,0,15.5925
1801,11,5,1,14.32125
1802,11,5,2,13.12875
1803,11,5,3,12.54375
1804,11,5,4,12.2175
1805,11,5,5,12.51
1806,11,5,6,12.825
1807,11,5,7,13.15125
1808,11,5,8,14.58
1809,11,5,9,17.69625
1810,11,5,10,19.215
1811,11,5,11,20.55375
1812,11,5,12,20.53125
1813,11,5,13,19.935
1814,11,5,14,19.35
1815,11,5,15,18.945
1816,11,5,16,19.47375
1817,11,5,17,18.99
1818,11,5,18,18.6975
1819,11,5,19,20.07
1820,11,5,20,21.4875
1821,11,5,21,21.375
1822,11,5,22,19.89
1823,11,5,23,17.1675
1824,11,6,0,15.3
1825,11,6,1,13.9275
1826,11,6,2,12.9375
1827,11,6,3,12.3525
1828,11,6,4,12.375
1829,11,6,5,12.4875
1830,11,6,6,13.14
1831,11,6,7,13.68
1832,11,6,8,15.1425
1833,11,6,9,17.3475
1834,11,6,10,18.4725
1835,11,6,11,18.8325
1836,11,6,12,19.26
1837,11,6,13,19.71
1838,11,6,14,19.71
1839,11,6,15,18.3825
1840,11,6,16,17.82
1841,11,6,17,17.6625
1842,11,6,18,17.6175
1843,11,6,19,18.765
1844,11,6,20,21.06
1845,11,6,21,21.3975
1846,11,6,22,19.6425
1847,11,6,23,17.325
1848,12,0,0,15.28875
1849,12,0,1,13.9275
1850,12,0,2,13.095
1851,12,0,3,12.81375
1852,12,0,4,12.83625
1853,12,0,5,13.23
1854,12,0,6,15.6375
1855,12,0,7,19.9575
1856,12,0,8,20.84625
1857,12,0,9,21.94875
1858,12,0,10,22.1625
1859,12,0,11,21.7575
1860,12,0,12,17.64
1861,12,0,13,19.7325
1862,12,0,14,19.1925
1863,12,0,15,18.8325
1864,12,0,16,18.72
1865,12,0,17,18.495
1866,12,0,18,18.57375
1867,12,0,19,19.305
1868,12,0,20,22.095
1869,12,0,21,21.96
1870,12,0,22,20.16
1871,12,0,23,17.82
1872,12,1,0,15.17625
1873,12,1,1,14.09625
1874,12,1,2,13.7025
1875,12,1,3,13.1625
1876,12,1,4,13.005
1877,12,1,5,13.3875
1878,12,1,6,17.1675
1879,12,1,7,20.3175
1880,12,1,8,21.15
1881,12,1,9,21.915
1882,12,1,10,21.9375
1883,12,1,11,22.0275
1884,12,1,12,21.645
1885,12,1,13,21.51
1886,12,1,14,21.375
1887,12,1,15,20.34
1888,12,1,16,20.475
1889,12,1,17,19.8675
1890,12,1,18,19.665
1891,12,1,19,20.17125
1892,12,1,20,21.735
1893,12,1,21,21.915
1894,12,1,22,20.21625
1895,12,1,23,17.42625
1896,12,2,0,15.49125
1897,12,2,1,14.16375
1898,12,2,2,13.545
1899,12,2,3,13.26375
1900,12,2,4,13.05
1901,12,2,5,13.55625
1902,12,2,6,18.2025
1903,12,2,7,20.25
1904,12,2,8,21.06
1905,12,2,9,21.7575
1906,12,2,10,21.69
1907,12,2,11,21.2625
1908,12,2,12,21.3975
1909,12,2,13,21.195
1910,12,2,14,20.655
1911,12,2,15,20.2275
1912,12,2,16,19.6875
1913,12,2,17,19.74375
1914,12,2,18,19.83375
1915,12,2,19,20.9475
1916,12,2,20,23.04
1917,12,2,21,22.24125
1918,12,2,22,20.17125
1919,12,2,23,17.8875
1920,12,3,0,16.0875
1921,12,3,1,14.5125
1922,12,3,2,14.1075
1923,12,3,3,12.88125
1924,12,3,4,12.69
1925,12,3,5,13.73625
1926,12,3,6,17.9325
1927,12,3,7,19.575
1928,12,3,8,20.07
1929,12,3,9,21.3525
1930,12,3,10,20.16
1931,12,3,11,20.0925
1932,12,3,12,20.2725
1933,12,3,13,20.0475
1934,12,3,14,19.98
1935,12,3,15,19.44
1936,12,3,16,19.665
1937,12,3,17,19.755
1938,12,3,18,19.845
1939,12,3,19,20.9925
1940,12,3,20,22.4775
1941,12,3,21,21.7125
1942,12,3,22,20.2725
1943,12,3,23,17.6625
1944,12,4,0,15.93
1945,12,4,1,14.4225
1946,12,4,2,13.545
1947,12,4,3,12.85875
1948,12,4,4,12.78
1949,12,4,5,13.0725
1950,12,4,6,15.7725
1951,12,4,7,19.1925
1952,12,4,8,19.665
1953,12,4,9,20.52
1954,12,4,10,20.4525
1955,12,4,11,20.5875
1956,12,4,12,20.9025
1957,12,4,13,20.97
1958,12,4,14,20.3625
1959,12,4,15,20.0925
1960,12,4,16,19.845
1961,12,4,17,19.305
1962,12,4,18,19.4625
1963,12,4,19,20.925
1964,12,4,20,21.69
1965,12,4,21,21.24
1966,12,4,22,19.38375
1967,12,4,23,17.82
1968,12,5,0,16.07625
1969,12,5,1,14.625
1970,12,5,2,13.5
1971,12,5,3,13.1625
1972,12,5,4,12.72375
1973,12,5,5,12.81375
1974,12,5,6,12.42
1975,12,5,7,13.095
1976,12,5,8,15.1875
1977,12,5,9,17.055
1978,12,5,10,18.2475
1979,12,5,11,18.8775
1980,12,5,12,19.0575
1981,12,5,13,19.08
1982,12,5,14,18.495
1983,12,5,15,18.3825
1984,12,5,16,17.4825
1985,12,5,17,17.505
1986,12,5,18,18.07875
1987,12,5,19,20.16
1988,12,5,20,21.0825
1989,12,5,21,20.4525
1990,12,5,22,19.27125
1991,12,5,23,17.7075
1992,12,6,0,15.3
1993,12,6,1,13.53375
1994,12,6,2,12.6675
1995,12,6,3,12.29625
1996,12,6,4,12.33
1997,12,6,5,12.8925
1998,12,6,6,14.1075
1999,12,6,7,14.8275
2000,12,6,8,16.56
2001,12,6,9,18.1125
2002,12,6,10,19.44
2003,12,6,11,18.99
2004,12,6,12,21.195
2005,12,6,13,20.925
2006,12,6,14,20.3625
2007,12,6,15,19.9125
2008,12,6,16,19.6875
2009,12,6,17,19.8675
2010,12,6,18,20.25
2011,12,6,19,21.195
2012,12,6,20,21.1725
2013,12,6,21,20.4525
2014,12,6,22,18.57375
2015,12,6,23,16.47
2016,13,0,0,14.985
2017,13,0,1,13.7025
2018,13,0,2,12.4425
2019,13,0,3,12.285
2020,13,0,4,12.105
2021,13,0,5,11.6775
2022,13,0,6,14.58
2023,13,0,7,17.7975
2024,13,0,8,19.0575
2025,13,0,9,19.575
2026,13,0,10,20.0025
2027,13,0,11,20.07
2028,13,0,12,20.925
2029,13,0,13,21.15
2030,13,0,14,20.17125
2031,13,0,15,19.9575
2032,13,0,16,19.9125
2033,13,0,17,19.54125
2034,13,0,18,20.0925
2035,13,0,19,21.195
2036,13,0,20,22.32
2037,13,0,21,21.735
2038,13,0,22,19.8225
2039,13,0,23,17.28
2040,13,1,0,15.1875
2041,13,1,1,13.9725
2042,13,1,2,12.6675
2043,13,1,3,12.5325
2044,13,1,4,12.51
2045,13,1,5,13.5225
2046,13,1,6,17.01
2047,13,1,7,19.81125
2048,13,1,8,20.77875
2049,13,1,9,22.05
2050,13,1,10,22.9725
2051,13,1,11,23.3325
2052,13,1,12,23.5125
2053,13,1,13,22.635
2054,13,1,14,22.2525
2055,13,1,15,21.87
2056,13,1,16,20.97
2057,13,1,17,21.6
2058,13,1,18,20.9925
2059,13,1,19,22.9275
2060,13,1,20,24.1425
2061,13,1,21,23.3775
2062,13,1,22,20.64375
2063,13,1,23,17.3475
2064,13,2,0,15.3
2065,13,2,1,14.13
2066,13,2,2,13.68
2067,13,2,3,13.23
2068,13,2,4,12.3975
2069,13,2,5,13.005
2070,13,2,6,17.83125
2071,13,2,7,20.3625
2072,13,2,8,21.42
2073,13,2,9,22.7925
2074,13,2,10,21.9375
2075,13,2,11,22.5
2076,13,2,12,22.2525
2077,13,2,13,21.69
2078,13,2,14,21.3075
2079,13,2,15,20.44125
2080,13,2,16,20.52
2081,13,2,17,20.925
2082,13,2,18,21.06
2083,13,2,19,23.6475
2084,13,2,20,23.94
2085,13,2,21,22.5675
2086,13,2,22,20.6325
2087,13,2,23,17.7525
2088,13,3,0,15.93
2089,13,3,1,14.2425
2090,13,3,2,13.6575
2091,13,3,3,13.365
2092,13,3,4,13.5
2093,13,3,5,13.68
2094,13,3,6,16.72875
2095,13,3,7,21.465
2096,13,3,8,22.545
2097,13,3,9,23.31
2098,13,3,10,23.355
2099,13,3,11,22.95
2100,13,3,12,23.265
2101,13,3,13,22.4325
2102,13,3,14,22.005
2103,13,3,15,21.555
2104,13,3,16,21.105
2105,13,3,17,18.3375
2106,13,3,18,18.34875
2107,13,3,19,20.1825
2108,13,3,20,22.1625
2109,13,3,21,22.14
2110,13,3,22,20.6775
2111,13,3,23,18.0225
2112,13,4,0,15.8625
2113,13,4,1,14.2875
2114,13,4,2,13.4775
2115,13,4,3,12.8925
2116,13,4,4,12.87
2117,13,4,5,12.9375
2118,13,4,6,16.5375
2119,13,4,7,20.34
2120,13,4,8,21.87
2121,13,4,9,22.9275
2122,13,4,10,23.175
